id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
26015760,Koukaki near the Acropolis | Stylish 2 bedroom,195540457,Vangelis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96222,23.71945,Entire home/apt,31,1,82,2019-07-11,6.39,1,205
26017029,Cozy apartment close to the center of Athens,182059308,Spiros,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99763,23.73128,Entire home/apt,39,1,0,,,1,178
26018829,Just built! Modern designed studio in Pagkrati,4166285,Magda,,ΠΑΓΚΡΑΤΙ,37.96817,23.74905,Entire home/apt,25,20,1,2018-08-10,0.09,1,70
26020971,Central Acropolis View Apartment,186572655,Mourouzis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97524,23.73301,Entire home/apt,360,2,0,,,1,351
26021330,Inspiring Place in Pagrati,68187508,Lyda,,ΠΑΓΚΡΑΤΙ,37.96991,23.74872,Entire home/apt,42,7,0,,,1,25
26021624,Matchbox House,195571461,Christos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96253,23.72934,Entire home/apt,42,2,51,2019-07-02,4.03,1,317
26022897,"Acropolis Luxury Living, in the Heart of Athens.",114156592,Bill & John,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96499,23.72839,Private room,225,1,6,2019-07-01,0.47,10,293
26024096,Flat in the center of Athens -,86776772,Anzula,,ΚΥΨΕΛΗ,38.00091,23.74276,Entire home/apt,30,3,2,2019-04-16,0.18,2,89
26024979,Luxurious Studio Acropolis View Athens Center,33265171,Orestis,,ΣΤΑΔΙΟ,37.96724,23.74442,Entire home/apt,44,2,28,2019-07-04,2.18,2,326
26026004,Luxury and Cosy apartment - Next to Metro St,195595880,George,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95615,23.72571,Entire home/apt,36,2,42,2019-07-04,3.68,1,303
26027837,Athenian White Chic Apartment,195613761,Dov,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99612,23.73047,Entire home/apt,40,1,23,2019-06-27,1.81,3,156
26029692,"Petralona Cosy,Convenient apt 10΄ away from center",184105089,Chris,,ΠΕΤΡΑΛΩΝΑ,37.96878,23.70463,Entire home/apt,40,1,4,2018-09-04,0.31,1,0
26036954,Down Town Cozy Apartment,195679642,Danai,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00264,23.72454,Entire home/apt,65,2,44,2019-05-13,3.46,2,180
26044087,Spacious contemporary Athenian apartment,942008,Vassilis,,ΠΑΓΚΡΑΤΙ,37.97277,23.74846,Entire home/apt,37,2,23,2019-06-27,1.81,3,156
26044446,Romantic apartment for 4 persons next to the park,195744907,Mary,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9927,23.74038,Entire home/apt,70,1,0,,,1,0
26044619,Rom's traditional garden studio close to Acropolis,31265707,Romina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96269,23.72205,Entire home/apt,33,2,78,2019-06-28,6.03,3,318
26045050,ATHENS CENTER 3 rooms Balcony AC WIFI Park,195749090,Sabri,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99554,23.72669,Entire home/apt,24,1,22,2019-07-08,1.81,1,324
26046208,Amazing apt next to the Acropolis Museum (Koukaki),176156201,Hovalopoulou,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96371,23.72433,Entire home/apt,60,1,4,2018-08-02,0.31,3,156
26051272,Blue room,68523064,Renata,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99322,23.7239,Private room,21,2,13,2019-05-11,1.02,7,161
26054528,Gazi Hostel - 1 guest (e),191429691,George And Emilios,,ΚΕΡΑΜΕΙΚΟΣ,37.97947,23.71233,Shared room,13,1,22,2019-04-11,1.69,12,254
26055124,"CENTRAL ATHENS KOLONAKI ,cosy APT 75m2 metro 100m",99526439,Nikos Melina,,ΚΟΛΩΝΑΚΙ,37.9777,23.74945,Entire home/apt,50,7,2,2018-08-15,0.18,1,363
26057974,37.5m² homm Penthouse in Athens with 43m² Terrace,29927830,Homm ®,,ΝΙΡΒΑΝΑ,38.00382,23.72408,Entire home/apt,33,3,33,2019-06-23,2.86,86,312
26059337,Athena by Acropolis,59412245,Athina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96799,23.7305,Entire home/apt,99,1,6,2018-10-02,0.48,3,328
26061853,Athens day & night.,47668916,Eleana B.,,ΑΚΡΟΠΟΛΗ,37.97377,23.72163,Entire home/apt,135,1,15,2019-01-30,1.25,1,224
26066860,Chez Michel IV,190075774,Michail,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98627,23.73107,Entire home/apt,30,1,4,2019-05-18,0.31,4,309
26068002,Chez Michel V,190075774,Michail,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9849,23.73164,Entire home/apt,35,2,24,2019-06-28,1.88,4,287
26071233,"Mini penthouse , view on Acropole.",1665852,Soraya,,ΣΤΑΔΙΟ,37.96832,23.7422,Entire home/apt,35,2,25,2019-07-05,2.02,1,333
26072827,Comfortable Vacation in Athens,14412829,Sophia,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99176,23.75634,Entire home/apt,30,2,5,2019-05-26,0.40,1,0
26076815,LYDIA'S HOME 1 METRO PANORMOY.   (Website hidden by Airbnb),76799067,Lydia'Shome.,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99004,23.76397,Entire home/apt,24,4,10,2019-06-11,0.84,5,111
26077699,Ada by Acropolis,135482892,Home,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9675,23.72681,Entire home/apt,54,1,12,2019-06-25,0.94,80,357
26079964,Cozy apartment in the center of Athens,191333010,Ilia,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01807,23.73327,Entire home/apt,35,3,3,2018-09-29,0.26,1,315
26080277,Centre artistic apartment of Exarchia w/ balcony,196013109,Zoi,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9855,23.73594,Entire home/apt,30,2,30,2019-07-03,3.05,1,310
26081229,Tiny Luxury at ATTIKI METRO (ΑΜΑ: 35651),189043042,George & Anny,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00026,23.72229,Entire home/apt,35,2,17,2019-06-17,1.34,2,50
26081384,Room in a cozy apartment in the centre of Athens,46560239,Elvira,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00805,23.72921,Private room,40,1,0,,,1,90
26082238,Brand New Apartment near Acropolis,6735737,Eleni,,ΠΕΤΡΑΛΩΝΑ,37.97072,23.71172,Entire home/apt,50,5,0,,,1,82
26088584,"Athens ""Peripatos"" Apartment - Framing Culture",99915207,Marios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96762,23.72692,Entire home/apt,120,2,7,2019-07-06,3.39,1,245
26092115,"Sicher und Ruhig, Zimmer 3",40921063,Gerhard,,ΝΕΑ ΚΥΨΕΛΗ,37.99753,23.74218,Private room,13,3,5,2019-04-16,0.47,2,17
26092250,1. Acropolis Museum Apartment.,64516709,Marios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96663,23.72792,Entire home/apt,65,1,24,2019-07-02,1.91,8,320
26092838,Upscale Designer Apartment in Historical Center,196117447,Mary,,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72197,Entire home/apt,70,3,65,2019-07-07,5.06,1,284
26093644,Gazi Hostel - 1 guest (j),191429691,George And Emilios,,ΓΚΑΖΙ,37.97839,23.71404,Shared room,13,1,49,2019-06-14,3.83,12,254
26094355,Gazi Hostel - 1 guest (b),191429691,George And Emilios,,ΚΕΡΑΜΕΙΚΟΣ,37.97935,23.7116,Shared room,13,1,29,2019-05-21,2.26,12,343
26099544,Stylist Studio in Psiri Area,20880921,Stamatis,,ΘΗΣΕΙΟ,37.97804,23.72062,Entire home/apt,45,2,40,2019-07-10,3.11,8,264
26099866,Brand new Studio at Athens,123228792,Marios,,ΝΕΑ ΚΥΨΕΛΗ,37.99763,23.74218,Entire home/apt,20,2,10,2019-06-30,0.81,3,134
26100488,"Alternativ, Zimmer 3",40921063,Gerhard,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98563,23.73513,Private room,18,3,3,2018-09-09,0.25,2,24
26101636,Central & Cozy,196190845,Alex,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98631,23.72831,Entire home/apt,45,2,16,2019-06-21,1.27,1,166
26101647,Vintage apartment Kolonaki.,196189725,Δημήτρης,,ΚΟΛΩΝΑΚΙ,37.97659,23.7388,Private room,57,1,1,2018-07-23,0.08,1,158
26104737,D16 Athens cosy & loved apt near Metro & Acropolis,195795557,Alexandros & Valia,,ΠΕΤΡΑΛΩΝΑ,37.96405,23.71138,Entire home/apt,40,2,28,2019-07-08,2.22,2,346
26106393,"My cosy house near Tram & Metro Neos Kosmos, 75sqm",104995327,Alexandros,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95307,23.72698,Entire home/apt,41,2,39,2019-07-10,3.02,1,320
26106526,"ACRO&POLIS ""APOLLO"" Apt in the Heart of Athens",24567914,Sakis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97364,23.72776,Entire home/apt,125,1,0,,,6,329
26106993,Kolonaki Square Apartment,100140550,Break,,ΚΟΛΩΝΑΚΙ,37.97801,23.74362,Entire home/apt,106,1,0,,,22,247
26106994,Kolonaki Boutique Apartment,100140550,Break,,ΛΥΚΑΒΗΤΤΟΣ,37.98005,23.74486,Entire home/apt,95,1,2,2018-12-31,0.16,22,255
26114066,"Studio apt next to Gkazi, with nice city view",65714690,Home,,ΚΕΡΑΜΕΙΚΟΣ,37.98068,23.71529,Entire home/apt,45,2,5,2019-04-01,0.74,37,310
26116560,"15 min walk to Acropolis, Renovated Apartment!",195682359,George,,ΠΕΤΡΑΛΩΝΑ,37.96565,23.71138,Entire home/apt,44,1,66,2019-07-02,6.29,1,107
26117905,Gazi Hostel - 1 guest (i),191429691,George And Emilios,,ΚΕΡΑΜΕΙΚΟΣ,37.98037,23.71139,Shared room,13,1,12,2019-02-22,1.03,12,290
26118125,Gazi Hostel - 1 guest (k),191429691,George And Emilios,,ΚΕΡΑΜΕΙΚΟΣ,37.98043,23.71272,Shared room,15,1,11,2019-04-10,0.86,12,254
26118203,Life Houses Downtown Cozy Studio,101950443,Life Houses,,ΙΛΙΣΙΑ,37.97634,23.75233,Entire home/apt,50,1,0,,,8,5
26118238,Gazi Hostel - 1 guest (f),191429691,George And Emilios,,ΚΕΡΑΜΕΙΚΟΣ,37.97951,23.71291,Shared room,13,1,33,2019-05-08,2.68,12,254
26118850,Gazi Hostel - 1 guest (h),191429691,George And Emilios,,ΚΕΡΑΜΕΙΚΟΣ,37.97872,23.71327,Shared room,13,1,20,2019-01-30,1.60,12,69
26118937,Gazi Hostel - 11 guests,191429691,George And Emilios,,ΚΕΡΑΜΕΙΚΟΣ,37.98095,23.71279,Entire home/apt,90,1,14,2019-06-09,1.25,12,347
26119985,The roof is on hire!-(or...the love shack!) Gkazi.,107426146,Christos,,ΓΚΑΖΙ,37.9775,23.70917,Entire home/apt,30,1,109,2019-06-29,8.52,2,276
26120064,Athens Urban Surfer's Homely Syntagma studio,41042574,Konstantinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97522,23.7309,Entire home/apt,44,1,45,2019-06-25,3.73,11,350
26120410,"LUMINOUS APARTMENT 45m2, CENTRE ATHENS, EXARCHEIA",188008580,Dimitrios,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98622,23.73821,Entire home/apt,40,2,7,2019-06-20,0.56,1,152
26120585,Bisou d'Athènes,194742303,Βανέσσα,,ΚΥΨΕΛΗ,38.00152,23.74195,Entire home/apt,28,2,8,2019-07-04,0.72,1,313
26121089,"KATO PATISIA STATION , FLAT IN ATHENS",110173888,Georgia,,ΝΙΡΒΑΝΑ,38.01239,23.72722,Entire home/apt,26,2,7,2018-10-04,0.55,2,254
26122304,Renovated Kolonaki Apartment,196354602,Dimitrios,,ΚΟΛΩΝΑΚΙ,37.97913,23.74083,Entire home/apt,90,2,15,2019-07-06,1.27,1,248
26125014,Greece U Around Athens Thissio Suites No. 5,13115279,Greece You Around,,ΘΗΣΕΙΟ,37.97329,23.71361,Entire home/apt,80,1,9,2019-02-24,0.71,7,328
26127186,49m² homm Brand New  Apartment 4ppl in Keramikos,29927830,Homm ®,,ΒΟΤΑΝΙΚΟΣ,37.97601,23.70365,Entire home/apt,50,3,26,2019-06-10,2.25,86,342
26127618,ΑΝΝΑ,193923344,Anna,,ΚΟΛΩΝΟΣ,37.99988,23.71911,Entire home/apt,27,1,43,2019-06-16,3.36,1,278
26127704,"COMFORTABLE,QUIET, COMPLETELY RENOVATED APPARTMENT",58822279,Χρυσα,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99703,23.73051,Entire home/apt,45,2,5,2019-07-02,0.45,2,349
26129374,Aneta  Rafał 1/Pokój dla Ciebie/ Ateny,144908078,Aneta Renata,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99318,23.72474,Private room,16,1,73,2019-07-11,5.82,4,153
26129926,Modern flat at 6th floor in the heart of the city!,193176153,Γεωργία,,ΑΝΩ ΚΥΨΕΛΗ,38.00337,23.74561,Entire home/apt,90,1,0,,,1,180
26131373,Cozy Apartment at the Heart of Athens,21196578,Emmanouela,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97897,23.7287,Entire home/apt,45,1,47,2019-07-10,3.66,1,288
26132090,Newly Renovated & Furnished City Center Apartment.,28366988,Dani &,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98869,23.75855,Entire home/apt,25,2,12,2019-06-30,0.95,2,299
26140668,Central cozy Studio with a Secret Garden,89786033,Dimitris,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99411,23.72914,Entire home/apt,42,2,23,2019-06-30,1.85,1,353
26144367,Minimal apt./ Center of Athens/ 3min.Syntagma stn.,88286813,Georgina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97467,23.73318,Entire home/apt,68,2,39,2019-07-03,3.17,5,198
26146857,Centre. 1’ from metro. Direct Acropolis and Pireus,35561034,Chris,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00028,23.72054,Entire home/apt,40,2,28,2019-07-03,2.18,3,109
26148339,"Style and comfort, lovely neighourhood!",53824000,Leonidas,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96552,23.73015,Entire home/apt,100,4,0,,,18,338
26148638,The heart of Plaka,196135802,Zoi (Zoe),,ΖΑΠΠΕΙΟ,37.96984,23.73137,Entire home/apt,60,2,57,2019-07-05,4.52,1,58
26160159,"Smart Luxury room 1 Next to metro/tram, Acropolis",2089542,Tia & Mike,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96467,23.72842,Private room,27,1,29,2019-06-26,2.35,49,334
26162456,Apartment with a view,11171413,Anna,,ΑΜΠΕΛΟΚΗΠΟΙ,38.00239,23.76246,Entire home/apt,70,3,0,,,1,365
26162899,Sunny apartment at  Hilton area near metro,196221883,Hara,,ΙΛΙΣΙΑ,37.97346,23.75273,Entire home/apt,29,4,8,2019-06-14,0.76,1,164
26163979,Floor  apartment   1 minute from metro station,180448758,Δημητρα,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99278,23.72267,Entire home/apt,45,10,14,2019-05-09,1.27,1,345
26164113,Athens breath!,48971784,Tsapakidi,,ΒΟΤΑΝΙΚΟΣ,37.97567,23.70471,Entire home/apt,41,2,0,,,1,90
26172080,Your cosy central second home,190456440,Mandy,,ΝΕΑ ΚΥΨΕΛΗ,38.00023,23.74425,Entire home/apt,68,1,8,2018-11-05,0.63,2,247
26174835,Athens center kolonaki,196735334,Zoi,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98232,23.7389,Entire home/apt,55,2,63,2019-07-02,5.38,1,112
26175359,"Artsy central apt with great view, close to metro",65714690,Home,,ΠΑΓΚΡΑΤΙ,37.97247,23.74467,Entire home/apt,45,2,5,2019-04-13,0.73,37,333
26178835,*Best Kolonaki apt - across from Athens Hilton,32731043,Central Athens,,ΚΟΛΩΝΑΚΙ,37.97877,23.75163,Entire home/apt,100,14,0,,,2,365
26179128,"Cute flat in Central Athens, perfect for couples",1653525,Nikos,,ΑΝΩ ΚΥΨΕΛΗ,38.00348,23.74085,Entire home/apt,35,3,3,2019-07-01,1.07,15,337
26182221,Topfloor stylish apartment with Acropolis view!,196788768,Konstantinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97598,23.73223,Entire home/apt,103,2,3,2018-09-03,0.27,1,240
26187324,Cozy apartment in the center of Athens!!!,193379444,Κατερίνα,,ΓΟΥΔΙ,37.98583,23.76443,Entire home/apt,40,2,12,2019-06-01,0.94,1,338
26188448,Beautiful flat in Athens hip district,49809681,Liza,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99063,23.7365,Entire home/apt,40,4,2,2019-07-02,0.23,2,44
26192521,Marina's Athens City Center 2 bedrooms Apt,196852160,Myrsini - Marina,,ΠΑΓΚΡΑΤΙ,37.96665,23.74768,Entire home/apt,35,2,23,2019-07-09,1.81,2,344
26192728,Natali Boutique Apartment,196852621,Ναταλια,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98894,23.74192,Entire home/apt,35,2,6,2019-06-01,0.55,1,150
26194307,Acropolis view - central flat - perfect location,11322414,Jessy,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96198,23.72845,Entire home/apt,70,2,8,2019-07-04,0.65,3,90
26194570,"Luxury, cozy,traditional Greek home-Breakfast incl",65168225,Stelina,,ΚΟΛΩΝΑΚΙ,37.97927,23.73952,Entire home/apt,40,1,7,2019-06-29,0.56,1,364
26194861,"Central Koukaki Top floor Apartment/5"" metro",196870865,Ηλιας,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96337,23.7228,Entire home/apt,59,1,71,2019-06-26,5.59,1,226
26195505,"Acropolis view, Central flat with amazing rooftop",11322414,Jessy,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96373,23.72859,Entire home/apt,75,2,13,2019-06-23,1.05,3,39
26199834,Apartment in the center of Athens for 2-4 persons,130728079,Elena And Manos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98268,23.71977,Entire home/apt,25,4,17,2019-06-29,1.44,1,0
26213344,Cozy apartment Athens Center,7032540,Athens B&B,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9969,23.72536,Entire home/apt,25,2,0,,,10,291
26213683,"Hip Koukaki apartment, near lovely Filopapou hill",197012509,Georgia,,ΑΚΡΟΠΟΛΗ,37.96502,23.71574,Entire home/apt,55,1,2,2018-08-23,0.16,1,364
26214131,"AthinA STREETAPARTMENTS,  ΔΙΑΜΕΡΙΣΜΑ 1",195591274,Δέσποινα,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9787,23.72723,Entire home/apt,115,1,1,2019-04-04,0.30,3,280
26214176,athens.apartotel.1,180442365,Konstantinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98004,23.7281,Entire home/apt,37,1,2,2018-12-18,0.26,5,269
26216350,Authentic vintage spacious & quiet apt- great view,197030432,Yannis & Alex,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98689,23.74214,Entire home/apt,50,2,4,2018-10-01,0.34,2,0
26216482,Art point under Acropolis,197031851,Efi,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96865,23.72593,Entire home/apt,75,2,6,2019-06-02,0.48,1,286
26216536,Arty Apartment with balcony,10209579,John,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98279,23.72426,Entire home/apt,39,5,1,2018-09-09,0.10,1,83
26217336,Central location Acropolis - Fix 2 bedroom apa...,135482892,Home,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96346,23.72515,Entire home/apt,66,1,2,2018-12-02,0.19,80,354
26217775,"Smart Luxury room 2,Next to metro/tram, Acropolis",2089542,Tia & Mike,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96338,23.72934,Private room,27,1,25,2019-06-05,2.01,49,340
26218259,LeGeo-Luxurious Athenian Apartment,135482892,Home,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97468,23.73394,Entire home/apt,213,1,5,2018-12-01,0.40,80,351
26220165,"Smart Luxury room 3 Next to metro/tram, Acropolis",2089542,Tia & Mike,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96347,23.72941,Private room,25,1,26,2019-05-25,2.07,49,329
26222693,Comfy room near the Acropolis!,87145921,Asteris,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95993,23.7257,Private room,21,1,23,2019-05-05,1.88,2,71
26237283,El Pacífico-Cozy apartment in the heart of Athens,39538870,Yannis,,ΠΑΓΚΡΑΤΙ,37.96443,23.74952,Entire home/apt,70,1,13,2019-06-27,1.26,1,321
26237466,"AthinA STREETAPARTMENTS,  ΔΙΑΜΕΡΙΣΜΑ 2",195591274,Δέσποινα,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97837,23.72813,Entire home/apt,145,1,0,,,3,284
26237805,"AthinA STREETAPARTMENTS,  ΔΙΑΜΕΡΙΣΜΑ 3",195591274,Δέσποινα,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97991,23.72748,Entire home/apt,145,1,1,2019-06-05,0.77,3,285
26242595,The Down Town Apartment (near metro and Acropolis),80444307,Akis,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.98986,23.72023,Entire home/apt,45,3,14,2019-06-18,1.14,2,223
26245051,Cozy apartment close to the historic center,197252358,Panagiota,,ΠΕΤΡΑΛΩΝΑ,37.96963,23.70799,Entire home/apt,40,2,0,,,1,289
26246320,'The Orange' Luxury Apartment Near Acropolis!!!,196372449,Nikos,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.9631,23.73486,Entire home/apt,35,2,2,2018-09-13,0.18,1,246
26246606,Athens Center Metro Omonoia Apartment  Νο 2,63903716,Mary & Theo,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98748,23.72712,Entire home/apt,25,2,25,2019-06-24,1.98,9,345
26251900,Acropolis Monastiraki Newly Renovated Apartment,167885566,Anna & Sofia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9777,23.72643,Entire home/apt,60,1,32,2019-04-13,2.55,2,228
26253499,Athena by Parthenon,59412245,Athina,,ΑΚΡΟΠΟΛΗ,37.97039,23.7293,Entire home/apt,95,1,7,2019-06-03,0.56,3,348
26255270,Athena by Acropolis Museum,59412245,Athina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97034,23.7305,Entire home/apt,69,1,17,2018-10-19,1.38,3,335
26255768,PinK ElePhaNt (10' walk to Acropolis) - 52518,193497982,Manos & Fay,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96422,23.73021,Entire home/apt,30,1,101,2019-07-12,7.97,7,310
26256953,"Victoria international, Athens centre",169105366,Ilias & Valantis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99565,23.72856,Entire home/apt,30,1,25,2019-07-09,2.34,1,300
26257124,"Cosy, 1 bed apartment near the city center",194989916,Viola,,ΓΚΥΖΗ,37.99118,23.74705,Entire home/apt,22,2,47,2019-06-17,3.79,3,94
26259936,Athenian Experience Apartment ⫸ Athens Center,197387070,Stacey & Vassilis,,ΠΑΤΗΣΙΑ,38.01011,23.73392,Entire home/apt,30,2,17,2019-06-24,1.62,1,306
26262547,Loft Apartment in Psiri Area,20880921,Stamatis,,ΚΕΡΑΜΕΙΚΟΣ,37.97892,23.72044,Entire home/apt,70,2,11,2019-06-09,0.92,8,268
26263831,"Yiannis Kallimarmaro studio, Athens Center.",197432337,Yiannis,,ΠΑΓΚΡΑΤΙ,37.97156,23.74252,Entire home/apt,19,3,15,2019-01-12,1.19,1,290
26264470,Boho Chic Apartment in Kolonaki District,23958601,Θ. Μητρουλιας,,ΚΟΛΩΝΑΚΙ,37.97932,23.74584,Entire home/apt,65,2,16,2019-07-08,1.29,1,123
26266563,Mezzanine Studio in Psirri,34982050,Claire,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97961,23.72405,Entire home/apt,32,2,32,2019-07-05,3.02,3,300
26269124,City Center Studio with Acropolis view!,88286813,Georgina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97677,23.73363,Entire home/apt,65,2,38,2019-07-05,3.14,5,190
26269189,Heart of the City,30031300,Nasos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9767,23.72812,Entire home/apt,43,2,29,2019-07-07,2.30,6,257
26270485,Central Studio at Syntagma Square/2min. from Metro,88286813,Georgina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97732,23.73257,Entire home/apt,55,2,51,2019-07-06,4.12,5,204
26271826,Modern City Centre apt. 2min from Syntagma Square!,88286813,Georgina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97562,23.73384,Entire home/apt,65,2,40,2019-07-07,3.32,5,222
26272353,A lovely apartment in the heart of Athens,197497413,Ioanna,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98757,23.76088,Entire home/apt,30,2,38,2019-07-07,3.15,1,131
26272755,METS STUDIO,18319140,Παναγιωτησ,,ΣΤΑΔΙΟ,37.96545,23.73588,Entire home/apt,40,1,31,2019-07-06,2.54,1,137
26273068,Acropolis foothill,172146116,Dawn,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97465,23.72925,Entire home/apt,59,2,15,2019-06-25,1.18,2,264
